date,prevision,reel,effectif,taux_grevistes,nos,ind,greves_manquantes,menu,ferie,veille_ferie,retour_ferie,vacances,retour_vacances,veille_vacances,inc_grippe,inc_gastro,inc_varicelle,fete_musulmane,ramadan,fete_chretienne,fete_juive,jour,semaine,mois,annee_scolaire,repas_noel,gaspillage_volume,gaspillage_pourcentage,porc,viande,poisson,4_premiers_jours,4_derniers_jours,Entrée,Plat,Accompagnement,Fromage,Dessert,Entrée Food Type,Plat Food Type,Accompagnement Food Type,Fromage Food Type,Dessert Food Type,Entrée_Bio,Plat_Bio,Accompagnement_Bio,Fromage_Bio,Dessert_Bio,affluence_reelle,affluence_reelle_predite,gaspillage_predit,gaspillage_predit_pourcentage
2012-01-27,13430.0,12812.0,17955.0,0.0,0.0,0.0,0.0,"['salade verte au thon', 'Omelette', 'Tagliatelles ultra résistantes Panzani plus', 'Danette choco/lait']",0.0,0.0,0.0,0.0,0.0,0.0,2398,7088,415,0.0,0.0,0.0,0.0,Vendredi,4,Janvier,2011-2012,0.0,618.0,4.601638123603872,0,0,0,0.0,0.0,['salade verte au thon'],['Omelette'],['Tagliatelles ultra résistantes Panzani plus'],,['Danette choco/lait'],['legumes autres'],['oeufs'],['Blé Seigle'],,['Lait'],0,0,0,0,0,12812.0,12793.064333333334,-18.935666666666293,-0.148015097659815
2012-01-30,12706.0,12047.0,17955.0,0.0,0.0,0.0,0.0,"['Carottes râpées', 'lasagnes bolo', 'salade verte', 'Flan caramel']",0.0,0.0,0.0,0.0,0.0,0.0,1910,6580,551,0.0,0.0,0.0,0.0,Lundi,5,Janvier,2011-2012,0.0,659.0,5.186526050684716,0,1,0,0.0,0.0,"['Carottes râpées', 'salade verte']",['lasagnes bolo'],,,['Flan caramel'],"['legumes racines', 'legumes autres']",['Blé Seigle'],,,['Lait'],0,0,0,0,0,12047.0,12051.308833333333,4.308833333332586,0.035754069478450036
2012-02-02,13055.0,12121.0,17955.0,0.0,0.0,1.0,0.0,"['Chandeleur', 'Choux blanc bio à la mimolette', 'Sauté de dinde moutarde', 'Haricots beurre', 'Crêpe au sucre', 'Lait fermier bio']",0.0,0.0,0.0,0.0,0.0,0.0,1910,6580,551,0.0,0.0,1.0,0.0,Jeudi,5,Fevrier,2011-2012,0.0,934.0,7.154346993489084,0,1,0,0.0,0.0,,['Sauté de dinde moutarde'],"['Choux blanc bio à la mimolette', 'Haricots beurre']",['Lait fermier bio'],['Crêpe au sucre'],,['Volaille'],"['type chou', 'legumes autres']",['Lait'],['Blé Seigle'],0,0,1,1,0,12121.0,12094.72866666667,-26.271333333330404,-0.21721308561253433
2012-02-03,13431.0,12710.0,17955.0,0.0,0.0,0.0,0.0,"['Concombres', 'poisson beurre blanc', 'Pommes de terre sautées agro', 'Tome bio', 'Clémentines']",0.0,0.0,0.0,0.0,0.0,0.0,1910,6580,551,0.0,0.0,0.0,0.0,Vendredi,5,Fevrier,2011-2012,0.0,721.0,5.368178095450823,0,0,0,0.0,0.0,['Concombres'],['poisson beurre blanc'],['Pommes de terre sautées agro'],['Tome bio'],['Clémentines'],['legumes autres'],['Poissons'],['pomme de terre'],['Fromage'],['agrumes'],0,0,0,1,0,12710.0,12725.607666666667,15.607666666666773,0.1226477121996252
2012-02-06,12710.0,11850.0,17955.0,0.0,0.0,0.0,0.0,"['Pizza', 'poulet confit', 'salsifis creme', 'Pomme']",0.0,0.0,0.0,0.0,0.0,0.0,2378,2399,423,0.0,0.0,0.0,0.0,Lundi,6,Fevrier,2011-2012,0.0,860.0,6.766325727773407,0,1,0,0.0,0.0,,"['Pizza', 'poulet confit']",['salsifis creme'],,['Pomme'],,"['Fromage', 'Volaille']",['legumes racines'],,['fruits autre'],0,0,0,0,0,11850.0,11875.252166666662,25.25216666666165,0.21264530901957124
2012-02-07,13011.0,12461.0,17955.0,0.0,0.0,0.0,0.0,"['Pamplemousse', 'sauté de porc', 'saute de dinde', 'frites', 'Crème vanille']",0.0,0.0,0.0,0.0,0.0,0.0,2378,2399,423,0.0,0.0,0.0,0.0,Mardi,6,Fevrier,2011-2012,0.0,550.0,4.227192375682115,1,1,0,0.0,0.0,['Pamplemousse'],"['sauté de porc', 'saute de dinde']",['frites'],,['Crème vanille'],['agrumes'],"['Porc', 'Volaille']",['pomme de terre'],,['Lait'],0,0,0,0,0,12461.0,12434.694833333337,-26.305166666663354,-0.21154653989696504
2012-02-09,13092.0,12264.0,17955.0,0.0,0.0,0.0,0.0,"['Endives aux des de pommes', 'Pot au feu', 'et ses légumes', 'yaourt aromaitsé']",0.0,0.0,0.0,0.0,0.0,0.0,2378,2399,423,0.0,0.0,0.0,0.0,Jeudi,6,Fevrier,2011-2012,0.0,828.0,6.3244729605866175,0,1,0,0.0,0.0,['Endives aux des de pommes'],['Pot au feu'],['et ses légumes'],['yaourt aromaitsé'],,['legumes autres'],['Boeuf'],['legumes autres'],['Lait'],,0,0,0,0,0,12264.0,12306.600666666669,42.600666666668985,0.3461611197156662
2012-02-10,13481.0,12493.0,17955.0,0.0,0.0,0.0,0.0,"['salade de riz ""maison""', 'poisson pané', 'Brocolis beurre Provençal', 'Tomme blanche', 'Banane']",0.0,0.0,0.0,0.0,0.0,1.0,2378,2399,423,0.0,0.0,0.0,0.0,Vendredi,6,Fevrier,2011-2012,0.0,988.0,7.328833172613308,0,0,0,0.0,0.0,['salade de riz maison'],['poisson pané'],['Brocolis beurre Provençal'],['Tomme blanche'],['Banane'],['Riz'],['Poissons'],['type chou'],['Fromage'],['Banane'],0,0,0,0,0,12493.0,12508.292000000001,15.29200000000128,0.12225490098889025
2012-02-27,12669.0,12046.0,17955.0,0.0,0.0,0.0,0.0,"['pamplemousse', 'lasagne de boeuf', 'flan chocolat']",0.0,0.0,0.0,0.0,1.0,0.0,7918,2129,0,0.0,0.0,1.0,0.0,Lundi,9,Fevrier,2011-2012,0.0,623.0,4.917515194569422,0,1,0,0.0,0.0,['pamplemousse'],['lasagne de boeuf'],,,['flan chocolat'],['agrumes'],['Blé Seigle'],,,['Lait'],0,0,0,0,0,12046.0,12021.421333333334,-24.578666666666322,-0.204457243325412
2012-02-28,13107.0,12642.0,17955.0,15.966666666666669,1.3333333333333333,0.0,0.0,"['Pâté  de foie bio', 'sauté de dinde chasseur', 'batonniere de legumes', 'Pomme']",0.0,0.0,0.0,0.0,0.0,0.0,7918,2129,0,0.0,0.0,0.0,0.0,Mardi,9,Fevrier,2011-2012,0.0,465.0,3.547722590981918,0,1,0,0.0,0.0,"['Pâté  de foie bio', 'batonniere de legumes']",['sauté de dinde chasseur'],,,['Pomme'],"['Volaille', 'légumes autres']",['Volaille'],,,['fruits autre'],1,0,0,0,0,12642.0,12597.995666666671,-44.00433333332876,-0.3492963047269562
2012-03-01,13095.0,12588.0,17955.0,15.966666666666669,1.3333333333333333,0.0,0.0,"['concombres', 'Tartiflette aux canard fumé', 'Fromage blanc / fruits rouges cuisinés']",0.0,0.0,0.0,0.0,0.0,0.0,7918,2129,0,0.0,0.0,0.0,0.0,Jeudi,9,Mars,2011-2012,0.0,507.0,3.871706758304697,1,1,0,0.0,0.0,['concombres'],['Tartiflette aux canard fumé'],,['Fromage blanc / fruits rouges cuisinés'],,['légumes autres'],['Pomme de terre'],,['Lait'],,0,0,0,0,0,12588.0,12608.32916666667,20.329166666670062,0.16123600833975205
2012-03-02,13423.0,12831.0,17955.0,0.0,0.0,0.0,0.0,"['taboulé', 'Poisson Meuniere', 'epinards a la creme', 'tome bio', 'Kiwi']",0.0,0.0,0.0,0.0,0.0,0.0,7918,2129,0,0.0,0.0,1.0,0.0,Vendredi,9,Mars,2011-2012,0.0,592.0,4.410340460403784,0,0,0,0.0,0.0,['taboulé'],['Poisson Meuniere'],['epinards a la creme'],['tome bio'],['Kiwi'],['legumes autres'],['Poissons'],['legumes autres'],['Lait'],['fruits autre'],0,0,0,1,0,12831.0,12809.390833333331,-21.609166666668898,-0.16869784791355016
2012-03-05,12732.0,11993.0,17955.0,0.0,0.0,0.0,0.0,"['salade', 'surimi', 'Pilon de poulet', 'Lentilles maison', 'Yaourt aro']",0.0,0.0,0.0,0.0,0.0,0.0,7119,3153,0,0.0,0.0,0.0,0.0,Lundi,10,Mars,2011-2012,0.0,739.0,5.804272698711907,0,1,0,0.0,0.0,"['salade', 'surimi']",['Pilon de poulet'],['Lentilles maison'],['Yaourt aro'],,"['legumes autres', 'Poissons']",['Volaille'],['Légumineuse autre'],['Lait'],,0,0,0,0,0,11993.0,12011.311500000003,18.311500000003434,0.15245212814606823
2012-03-06,13062.0,12495.0,17955.0,0.0,0.0,0.0,0.0,"['Salade de pâtes', 'sauté de boeuf', 'sauce Bourguignonne', 'Haricots verts', 'camembert', 'Ananas']",0.0,0.0,0.0,0.0,0.0,0.0,7119,3153,0,0.0,0.0,0.0,0.0,Mardi,10,Mars,2011-2012,0.0,567.0,4.340836012861736,0,1,0,0.0,0.0,['Salade de pâtes'],['sauté de boeuf'],"['sauce Bourguignonne', 'Haricots verts']",['camembert'],['Ananas'],['Blé Seigle'],['Boeuf'],"['Boeuf', 'legumes autres']",['Lait'],['fruits autre'],0,0,0,0,0,12495.0,12297.40633333333,-197.59366666666938,-1.606791394141969
2012-03-08,13168.0,12469.0,17955.0,0.0,0.0,0.0,0.0,"['Choux rouges bio', 'des de pommes', 'merguez volaille', 'boudin noir', 'purée de p de terre', 'Crème vanille']",0.0,0.0,0.0,0.0,0.0,0.0,7119,3153,0,0.0,0.0,0.0,1.0,Jeudi,10,Mars,2011-2012,0.0,699.0,5.308323207776428,0,1,0,0.0,0.0,,"['merguez volaille', 'boudin noir']","['Choux rouges bio', 'purée de p de terre']",,"['des de pommes', 'Crème vanille']",,"['Volaille', 'Porc']","['type chou', 'pomme de terre']",,"['fruits autre', 'Lait']",0,0,1,0,0,12469.0,12474.967666666666,5.9676666666655365,0.04783713133470677
2012-03-09,13433.0,12882.0,17955.0,0.0,0.0,0.0,0.0,"['mais', 'salade de betteraves', 'poisson pané/citron', 'Courgettes à la tomate', 'Port salut', 'Orange']",0.0,0.0,0.0,0.0,0.0,0.0,7119,3153,0,0.0,0.0,0.0,0.0,Vendredi,10,Mars,2011-2012,0.0,551.0,4.101838755304102,0,0,0,0.0,0.0,['salade de betteraves'],['poisson pané/citron'],"['mais', 'Courgettes à la tomate']",['Port salut'],['Orange'],['légumes racines'],['Poissons'],"['Mais', 'legumes autres']",['Fromage'],['agrumes'],0,0,0,0,0,12882.0,12885.558666666664,3.5586666666640667,0.02761748061316033
2012-03-12,12717.0,12069.0,17955.0,0.0,0.0,0.0,0.0,"['Menus pour la planète', 'Mâche / demi-oeuf', 'chili con carné de légumes', 'riz', 'yaourt bio', 'Abricots sec']",0.0,0.0,0.0,0.0,0.0,0.0,1629,2459,45,0.0,0.0,0.0,0.0,Lundi,11,Mars,2011-2012,0.0,648.0,5.095541401273885,0,1,0,0.0,0.0,['Mâche / demi-oeuf'],['chili con carné de légumes'],['riz'],['yaourt bio'],['Abricots sec'],['oeufs'],['légumes autres'],['Riz'],['Lait'],['Bais et Raisins'],0,0,0,1,0,12069.0,12076.963833333335,7.96383333333506,0.06594234646421873
2012-03-13,13017.0,12418.0,17955.0,0.0,0.0,0.0,0.0,"['Choux blancs bio', 'des de mimolettes', 'curry de porc', 'curry de dinde', 'Marmelade de pomme', 'Gâteau au fromage blanc', 'Lait fermier']",0.0,0.0,0.0,0.0,0.0,0.0,1629,2459,45,0.0,0.0,0.0,0.0,Mardi,11,Mars,2011-2012,0.0,599.0,4.601674733041407,1,1,0,0.0,0.0,,"['curry de porc', 'curry de dinde']",['Choux blancs bio'],"['des de mimolettes', 'Lait fermier']","['Marmelade de pomme', 'Gâteau au fromage blanc']",,"['Porc', 'Volaille']",['type chou'],"['Lait', 'Lait']","['fruits autre', 'Lait']",0,0,1,0,0,12418.0,12411.300999999994,-6.699000000005981,-0.053975002298356826
2012-03-15,13067.0,12421.0,17955.0,0.0,0.0,0.0,0.0,"['Carottes râpées', 'cordon bleu de volaille', 'Petits pois', 'Tomme noire', 'Banane']",0.0,0.0,0.0,0.0,0.0,0.0,1629,2459,45,0.0,0.0,0.0,0.0,Jeudi,11,Mars,2011-2012,0.0,646.0,4.943751434912374,1,1,0,0.0,0.0,['Carottes râpées'],['cordon bleu de volaille'],['Petits pois'],['Tomme noire'],['Banane'],['legumes racines'],['Volaille'],['Legumineuse autre'],['Lait'],['Banane'],0,0,0,0,0,12421.0,12417.539666666666,-3.460333333334347,-0.027866497117969187
2012-03-16,13421.0,12815.0,17955.0,0.0,0.0,0.0,0.0,"['radis / beurre', 'Parmentier de poisson maison', 'Salade verte', 'Liégeois chocolat']",0.0,0.0,0.0,0.0,0.0,0.0,1629,2459,45,0.0,0.0,0.0,0.0,Vendredi,11,Mars,2011-2012,0.0,606.0,4.515311824752254,0,0,1,0.0,0.0,"['radis / beurre', 'Salade verte']",['Parmentier de poisson maison'],,,['Liégeois chocolat'],"['legumes racines', 'legumes autres']",['pomme de terre'],,,['Lait'],0,0,0,0,0,12815.0,12815.46766666667,0.46766666666917445,0.003649236054690274
2012-03-19,12879.0,12315.0,17955.0,0.0,0.0,0.0,0.0,"['Pamplemousse', 'omelette', 'ketchup', 'Frites', 'Suisse aro']",0.0,0.0,0.0,0.0,0.0,0.0,1983,1519,267,0.0,0.0,0.0,0.0,Lundi,12,Mars,2011-2012,0.0,564.0,4.379221989284883,0,0,0,0.0,0.0,['Pamplemousse'],['omelette'],"['ketchup', 'Frites']",['Suisse aro'],,['agrumes'],['oeufs'],"['Tomates', 'pomme de terre']",['Lait'],,0,0,0,0,0,12315.0,12329.019500000002,14.019500000002154,0.11371139448682152
2012-03-20,12795.0,12325.0,17955.0,0.0,0.0,0.0,0.0,"['salade de lentilles, maïs, tomate', ""Sauté de veau à l'orange"", 'Haricots beurre', 'chanteneige', 'Ananas']",0.0,0.0,0.0,0.0,0.0,0.0,1983,1519,267,0.0,0.0,0.0,0.0,Mardi,12,Mars,2011-2012,0.0,470.0,3.6733098866744816,0,1,0,0.0,0.0,"['salade de lentilles', 'tomate']",['Sauté de veau à lorange'],"['maïs', 'Haricots beurre']",['chanteneige'],['Ananas'],"['Legumineuse autre', 'Tomates']",['Boeuf'],"['Mais', 'legumes autres']",['Lait'],['fruits autre'],0,0,0,0,0,12325.0,12345.070166666668,20.07016666666823,0.16257636769745018
2012-03-22,13070.0,12369.0,17955.0,0.0,0.0,0.0,0.0,"['salade / dés de chèvre', 'Timbale  de pâtes dinde', 'timbale de pâtes porc', 'gruyère rapés', 'Pomme cuite à la framboise']",0.0,0.0,0.0,0.0,0.0,0.0,1983,1519,267,0.0,0.0,0.0,0.0,Jeudi,12,Mars,2011-2012,0.0,701.0,5.363427697016068,1,1,0,0.0,0.0,['salade / dés de chèvre'],"['Timbale  de pâtes dinde', 'timbale de pâtes porc']",,['gruyère rapés'],['Pomme cuite à la framboise'],['Fromage'],"['Blé Seigle', 'Blé Seigle']",,['Lait'],['fruits autre'],0,0,0,0,0,12369.0,12378.653999999999,9.653999999998632,0.07798909315987532
2012-03-23,13314.0,12839.0,17955.0,0.0,0.0,0.0,0.0,"['Betteraves', 'Filet de poisson', 'sauce crustacés', ""Purée carottes D'Aucy"", 'Camembert', 'Orange']",0.0,0.0,0.0,0.0,0.0,0.0,1983,1519,267,0.0,0.0,0.0,0.0,Vendredi,12,Mars,2011-2012,0.0,475.0,3.5676731260327474,0,0,0,0.0,0.0,['Betteraves'],['Filet de poisson'],"['sauce crustacés', 'Purée carottes DAucy']",['Camembert'],['Orange'],['légumes racines'],['Poissons'],"['Crustacés', 'légumes racines']",['Fromage'],['agrumes'],0,0,0,0,0,12839.0,12754.881500000001,-84.11849999999868,-0.6595004430264496
2012-03-26,12646.0,11926.0,17955.0,0.0,0.0,0.0,0.0,"['Rillettes de thon', 'Parmentier de boeuf', 'salade verte', 'Flan caramel']",0.0,0.0,0.0,0.0,0.0,0.0,2660,2152,45,0.0,0.0,0.0,0.0,Lundi,13,Mars,2011-2012,0.0,720.0,5.693499920923612,0,1,0,0.0,0.0,"['Rillettes de thon', 'salade verte']",['Parmentier de boeuf'],,,['Flan caramel'],"['Poissons', 'legumes autres']",['Boeuf'],,,['Lait'],0,0,0,0,0,11926.0,11940.078500000003,14.07850000000326,0.1179096100582861
2012-03-27,12964.0,12489.0,17955.0,0.0,0.0,1.0,0.0,"['Pizza', 'Poulet rôti au jus', 'Choux fleurs béchamel agro', 'Chèvre', 'Pomme']",0.0,0.0,0.0,0.0,0.0,0.0,2660,2152,45,0.0,0.0,0.0,0.0,Mardi,13,Mars,2011-2012,0.0,475.0,3.663992594878124,0,1,0,0.0,0.0,['Chèvre'],"['Pizza', 'Poulet rôti au jus']",['Choux fleurs béchamel agro'],,['Pomme'],['Fromage'],"['Fromage', 'Volaille']",['type chou'],,['fruits autre'],0,0,0,0,0,12489.0,12481.360833333329,-7.639166666671372,-0.06120459754892946
2012-03-29,13079.0,12206.0,17955.0,0.0,0.0,0.0,0.0,"['Concombres', 'rôti de porc', 'rôti de dinde', 'jus de veau', 'Haricots verts', 'Eclair chocolat', 'lait fermier']",0.0,0.0,0.0,0.0,0.0,0.0,2660,2152,45,0.0,0.0,0.0,0.0,Jeudi,13,Mars,2011-2012,0.0,873.0,6.674822234115758,1,1,0,0.0,0.0,['Concombres'],"['rôti de porc', 'rôti de dinde', 'jus de veau']",['Haricots verts'],['lait fermier'],['Eclair chocolat'],['legumes autres'],"['Porc', 'Volaille', 'Veau']",['legumes autres'],['Lait'],['Sucre blanc'],0,0,0,0,0,12206.0,12259.855166666668,53.85516666666808,0.4392806108598652
2012-03-30,13360.0,12682.0,17955.0,0.5,1.0,0.0,0.0,"['carottes râpées', 'filet de lieu sauce marmite du perray', 'RIZ', 'Gruyère', 'Kiwi']",0.0,0.0,0.0,0.0,0.0,0.0,2660,2152,45,0.0,0.0,0.0,0.0,Vendredi,13,Mars,2011-2012,0.0,678.0,5.074850299401198,0,0,0,0.0,0.0,['carottes râpées'],['filet de lieu sauce marmite du perray'],['RIZ'],['Gruyère'],['Kiwi'],['legumes racines'],['Poissons'],['Riz'],['Fromage'],['fruits autre'],0,0,0,0,0,12682.0,12692.206499999997,10.206499999996595,0.08041548961558888
2012-04-02,12680.0,12196.0,17955.0,9.7,2.5,0.0,0.0,"['Salade au surimi', 'sauté de dinde Niçoise', 'Pommes noisettes', 'yaourt bio']",0.0,0.0,0.0,0.0,0.0,0.0,578,2734,267,0.0,0.0,0.0,0.0,Lundi,14,Avril,2011-2012,0.0,484.0,3.817034700315457,0,1,0,0.0,0.0,['Salade au surimi'],['sauté de dinde Niçoise'],['Pommes noisettes'],['yaourt bio'],,['Poissons'],['Volaille'],['Pomme de terre'],['Lait'],,0,0,0,1,0,12196.0,12192.345666666666,-3.6543333333338524,-0.029972356700192958
2012-04-03,12955.0,12626.0,17955.0,8.366666666666665,2.0,0.0,0.0,"['tarte fromage', 'Saucisse Chipolatas', 'merguez de volaille', 'petits pois', 'Edam', 'Salade de fruits frais']",0.0,0.0,0.0,0.0,0.0,0.0,578,2734,267,0.0,0.0,0.0,0.0,Mardi,14,Avril,2011-2012,0.0,329.0,2.5395600154380547,1,1,0,0.0,0.0,,"['tarte fromage', 'Saucisse Chipolatas', 'merguez de volaille']",['petits pois'],['Edam'],['Salade de fruits frais'],,"['Fromage', 'Porc', 'Volaille']",['legumes autres'],['Fromage'],['fruits autre'],0,0,0,0,0,12626.0,12232.5485,-393.4514999999992,-3.216431146788416
2012-04-05,13083.0,12621.0,17955.0,3.1,1.0,0.0,0.0,"['Choux rouges bio au gruyère', 'Couscous boulettes de boeuf', 'semoule', 'legumes', 'Ananas']",0.0,0.0,0.0,0.0,0.0,0.0,578,2734,267,0.0,0.0,0.0,0.0,Jeudi,14,Avril,2011-2012,0.0,462.0,3.531300160513644,0,1,0,0.0,0.0,['Choux rouges bio au gruyère'],['Couscous boulettes de boeuf'],"['semoule', 'legumes']",,['Ananas'],['type chou'],['Boeuf'],"['Blé Seigle', 'legumes autres']",,['fruits autre'],1,0,0,0,0,12621.0,12612.516333333328,-8.483666666672434,-0.06726387060646373
2012-04-06,13400.0,12680.0,17955.0,0.5,1.0,0.0,0.0,"['Riz, maïs tomate( mélange maison', 'filet de poisson meunière', 'Brocolis', 'Cantal', 'Banane']",0.0,0.0,0.0,0.0,0.0,1.0,578,2734,267,0.0,0.0,1.0,0.0,Vendredi,14,Avril,2011-2012,0.0,720.0,5.373134328358209,0,0,0,0.0,0.0,,['filet de poisson meunière'],"['Riz', 'maïs tomate( mélange maison', 'Brocolis']",['Cantal'],['Banane'],,['Poissons'],"['Riz', 'légumes autres', 'legumes autres']",['Fromage'],['Banane'],0,0,0,0,0,12680.0,12662.237666666666,-17.762333333334027,-0.14027799667742266
2012-04-23,12692.0,12212.0,17955.0,0.5,1.0,0.0,0.0,"['Radis/beurre', 'Hachis parmentier', 'salade verte', 'ile flottante']",0.0,0.0,0.0,1.0,0.0,0.0,0,1595,669,0.0,0.0,0.0,0.0,Lundi,17,Avril,2011-2012,0.0,480.0,3.7819098644815634,0,1,0,0.0,0.0,"['Radis/beurre', 'salade verte']",['Hachis parmentier'],,,['ile flottante'],"['légumes racines', 'legumes autres']",['Pomme de terre'],,,['Lait'],0,0,0,0,0,12212.0,12198.713333333333,-13.28666666666686,-0.10891859086778162
2012-04-24,12915.0,12636.0,17955.0,0.5,1.0,0.0,0.0,"['tarte au fromage', 'Haché de volaille', 'batonnière de légumes', 'Fromage vache/brebis', 'Ananas']",0.0,0.0,0.0,0.0,1.0,0.0,0,1595,669,0.0,0.0,0.0,0.0,Mardi,17,Avril,2011-2012,0.0,279.0,2.1602787456446,0,1,0,0.0,0.0,,['Haché de volaille'],['batonnière de légumes'],['Fromage vache/brebis'],"['tarte au fromage', 'Ananas']",,['Volaille'],['legumes autres'],['Lait'],"['Fromage', 'fruits autre']",0,0,0,0,0,12636.0,12485.669499999996,-150.33050000000367,-1.2040243416662897
2012-04-26,13134.0,12707.0,17955.0,0.5,1.0,0.0,0.0,"['salade / surimi', 'timbale de pâtes au jambon', 'Fromage blanc/abricots secs', 'ab']",0.0,0.0,0.0,0.0,0.0,0.0,0,1595,669,0.0,0.0,0.0,0.0,Jeudi,17,Avril,2011-2012,0.0,427.0,3.251104004872849,1,1,0,0.0,0.0,"['salade / surimi', 'ab']",['timbale de pâtes au jambon'],,['Fromage blanc/abricots secs'],,"['Poissons', 'fruits autre']",['Blé Seigle'],,['Lait'],,0,0,0,0,0,12707.0,12675.300500000003,-31.699499999996988,-0.2500887454305086
2012-04-27,13453.0,13140.0,17955.0,0.5,1.0,0.0,0.0,"['salade P de terre, oeuf durs', 'persil, des de tomate', 'Poisson pané', 'Brocolis Provençal', 'Chanteneige', 'Pomme']",0.0,0.0,0.0,0.0,0.0,0.0,0,1595,669,0.0,0.0,0.0,0.0,Vendredi,17,Avril,2011-2012,0.0,313.0,2.326618598082212,0,0,0,0.0,0.0,"['salade P de terre', 'oeuf durs']",['Poisson pané'],"['persil', 'des de tomate', 'Brocolis Provençal']",['Chanteneige'],['Pomme'],"['pomme de terre', 'oeufs']",['Poissons'],"['légumes autres', 'Tomates', 'légumes autres']",['Lait'],['fruits autre'],0,0,0,0,0,13140.0,13126.39533333333,-13.6046666666698,-0.10364358470997702
2012-04-30,12859.0,10823.0,17955.0,0.5,1.0,0.0,0.0,"['Salade verte au thon', 'Saucisse de Toulouse', 'Lentilles cuisinées BIO', 'Yaourt aro']",0.0,1.0,0.0,0.0,0.0,0.0,0,2063,340,0.0,0.0,0.0,0.0,Lundi,18,Avril,2011-2012,0.0,2036.0,15.833268527879309,1,1,0,0.0,0.0,['Salade verte au thon'],['Saucisse de Toulouse'],['Lentilles cuisinées BIO'],['Yaourt aro'],,['Poissons'],['Porc'],['Légumineuse autre'],['Lait'],,0,0,1,0,0,10823.0,10946.453000000003,123.45300000000316,1.127789979091886
2012-05-03,13125.0,12773.0,17955.0,0.5,1.0,0.0,0.0,"['Concombres', 'Sauté de boeuf sauce poivre', 'Frites', 'Crème chocolat']",0.0,0.0,0.0,0.0,0.0,0.0,0,2063,340,0.0,0.0,0.0,0.0,Jeudi,18,Mai,2011-2012,0.0,352.0,2.681904761904762,0,1,0,0.0,0.0,['Concombres'],['Sauté de boeuf sauce poivre'],['Frites'],,['Crème chocolat'],['legumes autres'],['Boeuf'],['pomme de terre'],,['Lait'],0,0,0,0,0,12773.0,12741.036500000002,-31.96349999999802,-0.25087048451668764
2012-05-04,13321.0,12748.0,17955.0,0.5,1.0,0.0,0.0,"['Salade de pâtes aux tomates confites', 'Filet de lieu surgelé', 'sauce Normande', 'Palet broco/carottes', 'Gouda', 'Fraises']",0.0,0.0,0.0,0.0,0.0,0.0,0,2063,340,0.0,0.0,0.0,0.0,Vendredi,18,Mai,2011-2012,0.0,573.0,4.301478867952857,0,0,0,0.0,0.0,['Salade de pâtes aux tomates confites'],['Filet de lieu surgelé'],"['sauce Normande', 'Palet broco/carottes']",['Gouda'],['Fraises'],['Blé Seigle'],['Poissons'],"['Crustacés', 'légumes racines']",['Fromage'],['Bais et Raisins'],0,0,0,0,0,12748.0,12752.453333333331,4.453333333331102,0.03492138506157588
2012-05-07,12730.0,10761.0,17955.0,0.5,1.0,0.0,0.0,"['Melon', 'blanquette de veau', 'Riz', 'Flan caramel']",0.0,1.0,0.0,0.0,0.0,0.0,61,1154,0,0.0,0.0,0.0,0.0,Lundi,19,Mai,2011-2012,0.0,1969.0,15.46739984289081,0,1,0,0.0,0.0,['Melon'],['blanquette de veau'],['Riz'],,['Flan caramel'],['fruits autre'],['Boeuf'],['Riz'],,['Lait'],0,0,0,0,0,10761.0,11960.3,1199.2999999999993,10.027340451326467
2012-05-10,13038.0,12506.0,17955.0,0.5,1.0,0.0,0.0,"['Salade au quinoa (quinoa, tomate, concombres)', 'Rôti de porc au jus', 'haricots beurre et plats', 'Tomme bio PIRUDEL', 'Banane']",0.0,0.0,0.0,0.0,0.0,0.0,61,1154,0,0.0,0.0,0.0,0.0,Jeudi,19,Mai,2011-2012,0.0,532.0,4.080380426445774,1,1,0,0.0,0.0,"['Salade au quinoa (quinoa', 'tomate']",['Rôti de porc au jus'],"['concombres)', 'haricots beurre et plats']",['Tomme bio PIRUDEL'],['Banane'],"['Blé Seigle', 'Tomates']",['Porc'],"['legumes autres', 'légumes autres']",['Lait'],['Banane'],0,0,0,1,0,12506.0,12509.460166666666,3.4601666666658275,0.027660399574123598
2012-05-11,13424.0,13025.0,17955.0,0.5,1.0,0.0,0.0,"['Choux blanc mimolette', 'filet de lieu printanière', 'Purée de carotte agro', 'Yaourt bio + biscuit']",0.0,0.0,0.0,0.0,0.0,0.0,61,1154,0,0.0,0.0,0.0,0.0,Vendredi,19,Mai,2011-2012,0.0,399.0,2.9722884386174018,0,0,0,0.0,0.0,,['filet de lieu printanière'],"['Choux blanc mimolette', 'Purée de carotte agro']",['Yaourt bio + biscuit'],,,['Poissons'],"['type chou', 'légumes racines']",['Lait'],,0,0,0,1,0,13025.0,13030.539833333332,5.5398333333323535,0.04251422737806261
